,data_type,K,model,coserr_E,coserrA_E,Uerr
0,wVMF,4,VMF,0.17439521815950348,0.03162110215945494,0.0
0,wVMF,4,wVMF,0.40142551683023486,0.0391470961745561,0.0
0,wVMF,4,true,0.3573254270016667,0.03161354783554621,0.0
0,wVMF,4,GMM,0.5195912433806283,0.04862926205099695,0.6491999999999999
0,wVMF,4,GME,0.6646305186323055,0.03243875523553149,0.0
0,wVMF,4,VMF,0.17404296775458306,0.03232134642192817,0.0
0,wVMF,4,wVMF,0.5332367300457573,0.06605540371114524,0.2521
0,wVMF,4,true,0.35631936733814146,0.03232081685922904,0.0
0,wVMF,4,GMM,0.49810346861387716,0.045032751893767466,0.6575
0,wVMF,4,GME,0.6479808912561809,0.03060679951480839,0.0
0,wVMF,4,VMF,0.172718368576316,0.030508446901791053,0.0
0,wVMF,4,wVMF,0.3961238093589583,0.03602636209582605,0.0
0,wVMF,4,true,0.3478034601361476,0.030527377543325275,0.0
0,wVMF,4,GMM,0.7304467676011152,0.03246235042040059,0.6063000000000001
0,wVMF,4,GME,0.7608392939360511,0.05121529850273108,0.3694
0,wVMF,4,VMF,0.1729579382432839,0.03218569729654279,0.0
0,wVMF,4,wVMF,0.3687428411938992,0.03421103261545051,0.0
0,wVMF,4,true,0.3403259744935403,0.03218992552047105,0.0
0,wVMF,4,GMM,0.5938892588182713,0.052533255113172785,0.6573
0,wVMF,4,GME,0.7290790229531561,0.03132887100927671,0.0
0,wVMF,4,VMF,0.173136093844988,0.031212747700236677,0.0
0,wVMF,4,wVMF,0.3644620246107875,0.032930868812185064,0.0
0,wVMF,4,true,0.33754221304452453,0.031216988119244893,0.0
0,wVMF,4,GMM,0.5125686387779604,0.05151881332143797,0.652
0,wVMF,4,GME,0.65134193612943,0.04526153382939557,0.3678
0,wVMF,4,VMF,0.2505872512534809,0.04483449651511486,0.3688
0,wVMF,4,wVMF,0.38952006074513223,0.03686612945197384,0.0001
0,wVMF,4,true,0.348991750929727,0.03157270405576209,0.0
0,wVMF,4,GMM,0.5930092877423941,0.05137677314956175,0.6601
0,wVMF,4,GME,0.7292837555731582,0.03116266676883205,0.0
0,wVMF,4,VMF,0.1738661661146167,0.03101216921790666,0.0
0,wVMF,4,wVMF,0.3698805314445139,0.03298083969287009,0.0
0,wVMF,4,true,0.3331092573947034,0.030999078464210527,0.0
0,wVMF,4,GMM,0.5238416890142934,0.06653037991433314,0.49800000000000005
0,wVMF,4,GME,0.6428388681416376,0.030486990464803347,0.0001
0,wVMF,4,VMF,0.17328271766219844,0.03041963889336431,0.0001
0,wVMF,4,wVMF,0.3898783765987474,0.0352994319413102,0.0001
0,wVMF,4,true,0.3482515019319095,0.030416436991086666,0.0001
0,wVMF,4,GMM,0.5238926614531975,0.05095061815153458,0.6449999999999999
0,wVMF,4,GME,0.6645003631124926,0.03234852555215006,0.0
0,wVMF,4,VMF,0.17426693500786156,0.032271163598917726,0.0
0,wVMF,4,wVMF,0.3956835490663725,0.03655969534386735,0.0
0,wVMF,4,true,0.35727215433500537,0.03225645912635851,0.0
0,wVMF,4,GMM,0.6101034674488144,0.05973887793010267,0.49800000000000005
0,wVMF,4,GME,0.7318815169279851,0.031052877154058457,0.0001
0,wVMF,4,VMF,0.22908813567328895,0.04051911902424298,0.3728
0,wVMF,4,wVMF,0.3432061618536023,0.0345808267221061,0.0001
0,wVMF,4,true,0.32556708599269263,0.030928224056828036,0.0001
0,wVMF,4,GMM,0.5345907169846884,0.07188150729565611,0.49260000000000004
0,wVMF,4,GME,0.6483364515032815,0.03273340672790168,0.0
0,wVMF,4,VMF,0.1745653090228801,0.03263442767755021,0.0
0,wVMF,4,wVMF,0.40584357635869556,0.037748085052635674,0.0
0,wVMF,4,true,0.3589967566352316,0.03263138077761628,0.0
0,wVMF,4,GMM,0.5227972970156767,0.050989394409296916,0.6587999999999999
0,wVMF,4,GME,0.6664499706295178,0.031769053852292194,0.0
0,wVMF,4,VMF,0.1738634381640271,0.03163544527290334,0.0
0,wVMF,4,wVMF,0.3885726781800594,0.03578484844590063,0.0
0,wVMF,4,true,0.3507395993316654,0.03164254946257981,0.0
0,wVMF,4,GMM,0.569211282513726,0.0449542887979968,0.6578
0,wVMF,4,GME,0.7149752549007293,0.031360994766801556,0.0
0,wVMF,4,VMF,0.17387844553316234,0.03125312751032577,0.0
0,wVMF,4,wVMF,0.3660317413646067,0.03410825203770361,0.0
0,wVMF,4,true,0.33551390052044583,0.031253090489417976,0.0
0,wVMF,4,GMM,0.5045410779937018,0.04489030212284759,0.6527000000000001
0,wVMF,4,GME,0.6517431721814075,0.031080609593603946,0.0
0,wVMF,4,VMF,0.17404660615418943,0.03098881643836503,0.0
0,wVMF,4,wVMF,0.3898871565375055,0.035899328586953674,0.0
0,wVMF,4,true,0.34884240438751807,0.030993471583360833,0.0
0,wVMF,4,GMM,0.5304587333255519,0.0495703395006322,0.6576000000000001
0,wVMF,4,GME,0.6741277092654252,0.03217036815135763,0.0
0,wVMF,4,VMF,0.17329541067064325,0.032035242557805835,0.0
0,wVMF,4,wVMF,0.3936253056763248,0.03604765625607677,0.0
0,wVMF,4,true,0.35270090455539316,0.032047665584167113,0.0
0,wVMF,4,GMM,0.5554685135122573,0.05286144039967792,0.6553
0,wVMF,4,GME,0.6975482717038901,0.03194877966083094,0.0
0,wVMF,4,VMF,0.17380085160541986,0.031838078810500915,0.0
0,wVMF,4,wVMF,0.3870544981306267,0.03428900651409566,0.0
0,wVMF,4,true,0.34792366246311607,0.031851223154763665,0.0
0,wVMF,4,GMM,0.5152259575315802,0.03977772417526557,0.6616
0,wVMF,4,GME,0.6672994647140169,0.030570103085114642,0.0005
0,wVMF,4,VMF,0.22590373742262573,0.03970953624266271,0.37249999999999994
0,wVMF,4,wVMF,0.3620046526827463,0.03480277827288626,0.0007
0,wVMF,4,true,0.33569291823213526,0.030470542777139405,0.0006000000000000001
0,wVMF,4,GMM,0.5522818686353039,0.04996818404024463,0.6546000000000001
0,wVMF,4,GME,0.7215587311184976,0.05071853066105625,0.3627
0,wVMF,4,VMF,0.2643979527907904,0.04944345572645582,0.36849999999999994
0,wVMF,4,wVMF,0.38071341394485353,0.03613235349700787,0.0001
0,wVMF,4,true,0.3498945791321059,0.03325040816331894,0.0
0,wVMF,4,GMM,0.6777601848313017,0.05998549640810692,0.6596
0,wVMF,4,GME,0.7742328545796346,0.03230745007519592,0.0
0,wVMF,4,VMF,0.3160684650055006,0.057250420525674695,0.36669999999999997
0,wVMF,4,wVMF,0.3493411801616815,0.032985553593601044,0.0
0,wVMF,4,true,0.32979933375512543,0.03213682487915661,0.0
0,wVMF,4,GMM,0.46605075508276117,0.06298203111037252,0.5005
0,wVMF,4,GME,0.591220838502091,0.03193287218968184,0.0
0,wVMF,4,VMF,0.17309235794577568,0.03182293293278509,0.0
0,wVMF,4,wVMF,0.4125238325180319,0.042497017120542005,0.0
0,wVMF,4,true,0.3620695901265237,0.03183419763287614,0.0
0,wVMF,4,GMM,0.5821110934505538,0.05101560008311876,0.6566000000000001
0,wVMF,4,GME,0.7189282049229972,0.03246670664490583,0.0
0,wVMF,4,VMF,0.17323101601449215,0.03232779187637447,0.0
0,wVMF,4,wVMF,0.3792246420789235,0.034759425253009554,0.0
0,wVMF,4,true,0.3446802333354236,0.032345663139127574,0.0
0,wVMF,4,GMM,0.5591605072809573,0.05287106780417935,0.6542000000000001
0,wVMF,4,GME,0.6975806239032908,0.032106957268013214,0.0
0,wVMF,4,VMF,0.2558818847884175,0.04714881520725525,0.36950000000000005
0,wVMF,4,wVMF,0.3794831793425591,0.036340112658325645,0.0
0,wVMF,4,true,0.3458924646738284,0.03199982842693629,0.0
0,wVMF,4,GMM,0.5144759339841072,0.04628500827194786,0.6591
0,wVMF,4,GME,0.6625911802402007,0.02984408401474383,0.0
0,wVMF,4,VMF,0.17396449178516615,0.029735035396041366,0.0
0,wVMF,4,wVMF,0.3872642920107458,0.03373570815737026,0.0
0,wVMF,4,true,0.3424788294948572,0.029728905020372863,0.0
0,wVMF,4,GMM,0.4984638682201469,0.05065086466843962,0.6568
0,wVMF,4,GME,0.6410940299921852,0.03248007202145053,0.0
0,wVMF,4,VMF,0.17415189166229467,0.03237421025361054,0.0
0,wVMF,4,wVMF,0.4059075304132924,0.03805080418345113,0.0
0,wVMF,4,true,0.36014039032450806,0.03239615359312841,0.0
0,wVMF,4,GMM,0.5914836893065953,0.05357494620666501,0.6579
0,wVMF,4,GME,0.7204542894437658,0.030655935901113297,0.0
0,wVMF,4,VMF,0.17310572247683864,0.030537325291620475,0.0
0,wVMF,4,wVMF,0.36803001194315293,0.03266897422452405,0.0
0,wVMF,4,true,0.335291703888913,0.03053854974585461,0.0
0,wVMF,4,GMM,0.5727818610498625,0.07044907052380753,0.5246999999999999
0,wVMF,4,GME,0.693072529334889,0.030720161512821354,0.0
0,wVMF,4,VMF,0.17431403780420948,0.03063757680527999,0.0
0,wVMF,4,wVMF,0.38238180807438227,0.03346148609221771,0.0
0,wVMF,4,true,0.34178866655596796,0.030643327440829253,0.0
0,wVMF,4,GMM,0.5319496649756228,0.06249165512984902,0.5031
0,wVMF,4,GME,0.6626272712762791,0.032196830624707067,0.0001
0,wVMF,4,VMF,0.17427129182930493,0.032100185341521995,0.0002
0,wVMF,4,wVMF,0.37351380549201674,0.0391403275573284,0.0001
0,wVMF,4,true,0.34484054206350334,0.03210556808719676,0.0002
0,wVMF,4,GMM,0.590331869316502,0.05147606381280947,0.6560000000000001
0,wVMF,4,GME,0.7262523099775121,0.03153032519182515,0.0
0,wVMF,4,VMF,0.17386139255545593,0.03143503186410602,0.0
0,wVMF,4,wVMF,0.37393868927692736,0.03338650774752209,0.0
0,wVMF,4,true,0.34108260730098333,0.03145328626754828,0.0
0,wVMF,4,GMM,0.5398218442437933,0.048874166613619305,0.6539
0,wVMF,4,GME,0.6844642078231093,0.03243830171350648,0.0
0,wVMF,4,VMF,0.17340312001898078,0.03229079403404636,0.0
0,wVMF,4,wVMF,0.38803256658022656,0.03664803216109219,0.0
0,wVMF,4,true,0.34984223149253335,0.03229191737158556,0.0
0,wVMF,4,GMM,0.5128202212783056,0.049973903593759986,0.6538
0,wVMF,4,GME,0.654930484136462,0.031100300182317474,0.0
0,wVMF,4,VMF,0.17406085511984198,0.030987354566298652,0.0
0,wVMF,4,wVMF,0.3867536197137172,0.03559738418599045,0.0001
0,wVMF,4,true,0.349180121667185,0.030985701966418776,0.0
0,wVMF,4,GMM,0.5842645585139548,0.0645982307561644,0.49800000000000005
0,wVMF,4,GME,0.7052855304859003,0.03212229731785402,0.0
0,wVMF,4,VMF,0.17404784370055731,0.032014250687252624,0.0
0,wVMF,4,wVMF,0.36544313619109625,0.03741385170110453,0.0
0,wVMF,4,true,0.3366785019080446,0.03201202760247499,0.0
0,wVMF,4,GMM,0.5759503531266665,0.048918816473324044,0.6533000000000001
0,wVMF,4,GME,0.7148220194375658,0.032347517945671804,0.0
0,wVMF,4,VMF,0.17409375039686908,0.032243958357537114,0.0
0,wVMF,4,wVMF,0.3725003985653272,0.03431194192444757,0.0
0,wVMF,4,true,0.34431133635889843,0.032245610167690134,0.0
0,wVMF,4,GMM,0.5148532927919851,0.048873722510969095,0.6553
0,wVMF,4,GME,0.6646955755949839,0.047397803360568126,0.3669
0,wVMF,4,VMF,0.17377708186051036,0.03151486685976078,0.0
0,wVMF,4,wVMF,0.3925899026403192,0.035824822208299856,0.0
0,wVMF,4,true,0.3498917854497313,0.03151748352896916,0.0
0,wVMF,4,GMM,0.46187385477185927,0.043579133671234005,0.6584000000000001
0,wVMF,4,GME,0.6078047446797052,0.032432186819747084,0.00030000000000000003
0,wVMF,4,VMF,0.1737952362745328,0.03232455623347036,0.00030000000000000003
0,wVMF,4,wVMF,0.39136135637198466,0.040130930229793214,0.0007
0,wVMF,4,true,0.35499749893803034,0.03230173001377675,0.00030000000000000003
0,wVMF,4,GMM,0.5266278190160973,0.047270406993327116,0.6557999999999999
0,wVMF,4,GME,0.6722717143729768,0.031629182716631475,0.0
0,wVMF,4,VMF,0.1729588295980542,0.031519342263719594,0.0
0,wVMF,4,wVMF,0.38686388723511955,0.037107592621276934,0.0
0,wVMF,4,true,0.3476602026059218,0.03151488587387544,0.0
0,wVMF,4,GMM,0.510502142220612,0.052903665796886476,0.6514
0,wVMF,4,GME,0.6497773073993641,0.032835348268199574,0.0002
0,wVMF,4,VMF,0.17344429386542468,0.03273407569084573,0.0002
0,wVMF,4,wVMF,0.4061622737948539,0.038596451694703465,0.0002
0,wVMF,4,true,0.36064672471215975,0.03274167561208802,0.0002
0,wVMF,4,GMM,0.5315732650963533,0.04963213958998443,0.6565000000000001
0,wVMF,4,GME,0.6748328112783967,0.031013786851270507,0.0
0,wVMF,4,VMF,0.17300288461363642,0.0308600090031259,0.0
0,wVMF,4,wVMF,0.37836074287598,0.034549587311222,0.0
0,wVMF,4,true,0.3423464060447195,0.03087042447052236,0.0
0,wVMF,4,GMM,0.4931415710034437,0.0639285370519582,0.49980000000000013
0,wVMF,4,GME,0.6191081317658333,0.03266232412315129,0.0
0,wVMF,4,VMF,0.1736858029543113,0.032577572050475276,0.0001
0,wVMF,4,wVMF,0.40949900200245704,0.04112946803956635,0.0
0,wVMF,4,true,0.36539464546045713,0.03256960701980634,0.0001
0,wVMF,4,GMM,0.5043233697326747,0.04848990835132385,0.6583
0,wVMF,4,GME,0.6511676067698369,0.03228124087694832,0.0
0,wVMF,4,VMF,0.17312474519510065,0.032150917046682825,0.0
0,wVMF,4,wVMF,0.39388975974110235,0.037819869420491585,0.0
0,wVMF,4,true,0.3545496258713421,0.032160263850059136,0.0
0,wVMF,4,GMM,0.5730023575132848,0.046774838802326454,0.6541
0,wVMF,4,GME,0.713678759474082,0.03194605779556107,0.0
0,wVMF,4,VMF,0.17397873173352427,0.031833476135398824,0.0
0,wVMF,4,wVMF,0.371046704006097,0.03570701589168997,0.0
0,wVMF,4,true,0.3386783834884118,0.031847046126619115,0.0
0,wVMF,4,GMM,0.510624983645257,0.04899605227984859,0.6519
0,wVMF,4,GME,0.6545564176672173,0.03206156511390449,0.0001
0,wVMF,4,VMF,0.17306117569252905,0.03194402520964793,0.0001
0,wVMF,4,wVMF,0.3806904854682483,0.038414107969100164,0.00030000000000000003
0,wVMF,4,true,0.34703283898864545,0.03194163166455949,0.0001
0,wVMF,4,GMM,0.5286312044231333,0.04639232160265022,0.6610000000000001
0,wVMF,4,GME,0.6754919326096223,0.03127679803061882,0.0
0,wVMF,4,VMF,0.17350003160566047,0.031173249475759085,0.0
0,wVMF,4,wVMF,0.38286680422623914,0.034846562613760096,0.0
0,wVMF,4,true,0.3450587727536557,0.031187405583915175,0.0
