model	rho	rep	v_recovery	parcel	kappa
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	0	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	1	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	2	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	3	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	4	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	5	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	6	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	7	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	8	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	9	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	3	0.9931912422180176	10	14.82436466217041
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	0	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	1	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	2	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	3	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	4	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	5	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	6	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	7	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	8	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	9	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	4	0.9938972592353821	10	14.785384178161621
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	0	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	1	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	2	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	3	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	4	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	5	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	6	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	7	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	8	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	9	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	5	0.9941287040710449	10	14.530221939086914
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	0	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	1	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	2	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	3	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	4	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	5	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	6	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	7	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	8	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	9	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	6	0.9935022592544556	10	14.75638484954834
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	0	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	1	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	2	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	3	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	4	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	5	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	6	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	7	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	8	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	9	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	7	0.994714617729187	10	14.958147048950195
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	0	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	1	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	2	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	3	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	4	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	5	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	6	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	7	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	8	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	9	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	8	0.9943453669548035	10	14.592820167541504
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	0	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	1	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	2	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	3	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	4	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	5	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	6	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	7	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	8	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	9	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	9	0.9955878257751465	10	14.636418342590332
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	0	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	1	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	2	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	3	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	4	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	5	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	6	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	7	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	8	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	9	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	10	0.9944542050361633	10	14.679006576538086
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	0	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	1	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	2	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	3	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	4	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	5	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	6	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	7	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	8	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	9	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	11	0.9945272207260132	10	14.504841804504395
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	0	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	1	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	2	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	3	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	4	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	5	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	6	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	7	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	8	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	9	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	12	0.9950642585754395	10	14.864252090454102
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	0	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	1	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	2	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	3	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	4	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	5	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	6	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	7	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	8	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	9	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	13	0.9921994209289551	10	13.84532356262207
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	0	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	1	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	2	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	3	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	4	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	5	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	6	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	7	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	8	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	9	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	14	0.992273211479187	10	14.242210388183594
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	0	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	1	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	2	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	3	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	4	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	5	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	6	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	7	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	8	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	9	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	15	0.9945770502090454	10	14.68710994720459
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	0	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	1	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	2	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	3	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	4	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	5	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	6	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	7	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	8	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	9	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	16	0.9939067959785461	10	14.981400489807129
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	0	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	1	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	2	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	3	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	4	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	5	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	6	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	7	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	8	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	9	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	17	0.9936644434928894	10	14.773326873779297
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	0	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	1	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	2	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	3	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	4	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	5	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	6	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	7	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	8	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	9	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	18	0.9945515394210815	10	14.378949165344238
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	0	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	1	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	2	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	3	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	4	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	5	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	6	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	7	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	8	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	9	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.5	19	0.9949213266372681	10	14.668187141418457
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	0	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	1	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	2	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	3	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	4	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	5	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	6	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	7	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	8	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	9	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	0	0.9186871647834778	10	13.31667709350586
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	0	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	1	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	2	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	3	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	4	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	5	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	6	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	7	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	8	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	9	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	1	0.8629938960075378	10	14.097744941711426
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	0	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	1	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	2	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	3	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	4	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	5	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	6	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	7	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	8	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	9	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	2	0.9893342852592468	10	13.752535820007324
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	0	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	1	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	2	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	3	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	4	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	5	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	6	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	7	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	8	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	9	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	3	0.8936298489570618	10	13.689602851867676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	0	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	1	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	2	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	3	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	4	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	5	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	6	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	7	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	8	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	9	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	4	0.8630143404006958	10	13.369534492492676
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	0	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	1	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	2	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	3	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	4	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	5	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	6	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	7	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	8	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	9	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	5	0.9915048480033875	10	14.379014015197754
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	0	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	1	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	2	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	3	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	4	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	5	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	6	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	7	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	8	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	9	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	6	0.9914781451225281	10	13.871970176696777
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	0	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	1	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	2	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	3	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	4	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	5	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	6	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	7	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	8	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	9	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	7	0.992468535900116	10	13.933880805969238
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	0	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	1	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	2	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	3	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	4	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	5	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	6	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	7	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	8	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	9	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	8	0.9939475059509277	10	14.806323051452637
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	0	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	1	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	2	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	3	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	4	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	5	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	6	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	7	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	8	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	9	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	9	0.9927765727043152	10	14.469588279724121
MixVMFNoise (K = 10 + 1 noise)	0.6	10	0.991369903087616	0	14.440332412719727
